PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
93436,20180112,TSLA,TESLA INC,336.22000,-0.005119,15
93436,20180116,TSLA,TESLA INC,340.06000,0.011421,15
93436,20180117,TSLA,TESLA INC,347.16000,0.020879,15
93436,20180118,TSLA,TESLA INC,344.57001,-0.007461,15
93436,20180119,TSLA,TESLA INC,350.01999,0.015817,15
93436,20180122,TSLA,TESLA INC,351.56000,0.004400,15
93436,20180123,TSLA,TESLA INC,352.79001,0.003499,15
93436,20180124,TSLA,TESLA INC,345.89001,-0.019558,15
93436,20180125,TSLA,TESLA INC,337.64001,-0.023852,15
93436,20180126,TSLA,TESLA INC,342.85001,0.015431,15
93436,20180129,TSLA,TESLA INC,349.53000,0.019484,15
93436,20180130,TSLA,TESLA INC,345.82001,-0.010614,15
93436,20180131,TSLA,TESLA INC,354.31000,0.024550,15
93436,20180201,TSLA,TESLA INC,349.25000,-0.014281,15
93436,20180202,TSLA,TESLA INC,343.75000,-0.015748,15
93436,20180205,TSLA,TESLA INC,333.13000,-0.030895,15
93436,20180206,TSLA,TESLA INC,333.97000,0.002522,15
93436,20180207,TSLA,TESLA INC,345.00000,0.033027,15
93436,20180208,TSLA,TESLA INC,315.23001,-0.086290,15
93436,20180209,TSLA,TESLA INC,310.42001,-0.015259,15
93436,20180212,TSLA,TESLA INC,315.73001,0.017106,15
93436,20180213,TSLA,TESLA INC,323.66000,0.025116,15
93436,20180214,TSLA,TESLA INC,322.31000,-0.004171,15
93436,20180215,TSLA,TESLA INC,334.06500,0.036471,15
93436,20180216,TSLA,TESLA INC,335.48999,0.004266,15
93436,20180220,TSLA,TESLA INC,334.76999,-0.002146,15
93436,20180221,TSLA,TESLA INC,333.29999,-0.004391,15
93436,20180222,TSLA,TESLA INC,346.17001,0.038614,15
93436,20180223,TSLA,TESLA INC,352.04999,0.016986,15
93436,20180226,TSLA,TESLA INC,357.42001,0.015254,15
93436,20180227,TSLA,TESLA INC,350.98999,-0.017990,15
93436,20180228,TSLA,TESLA INC,343.06000,-0.022593,15
93436,20180301,TSLA,TESLA INC,330.92999,-0.035358,15
93436,20180302,TSLA,TESLA INC,335.12000,0.012661,15
93436,20180305,TSLA,TESLA INC,333.35001,-0.005282,15
93436,20180306,TSLA,TESLA INC,328.20001,-0.015449,15
93436,20180307,TSLA,TESLA INC,332.29999,0.012492,15
93436,20180308,TSLA,TESLA INC,329.10001,-0.009630,15
93436,20180309,TSLA,TESLA INC,327.17001,-0.005864,15
93436,20180312,TSLA,TESLA INC,345.51001,0.056056,15
93436,20180313,TSLA,TESLA INC,341.84000,-0.010622,15
93436,20180314,TSLA,TESLA INC,326.63000,-0.044494,15
93436,20180315,TSLA,TESLA INC,325.60001,-0.003153,15
93436,20180316,TSLA,TESLA INC,321.35001,-0.013053,15
93436,20180319,TSLA,TESLA INC,313.56000,-0.024242,15
93436,20180320,TSLA,TESLA INC,310.54999,-0.009599,15
93436,20180321,TSLA,TESLA INC,316.53000,0.019256,15
93436,20180322,TSLA,TESLA INC,309.10001,-0.023473,15
93436,20180323,TSLA,TESLA INC,301.54001,-0.024458,15
93436,20180326,TSLA,TESLA INC,304.17999,0.008755,15
93436,20180327,TSLA,TESLA INC,279.17999,-0.082188,15
93436,20180328,TSLA,TESLA INC,257.78000,-0.076653,15
93436,20180329,TSLA,TESLA INC,266.13000,0.032392,15
93436,20180402,TSLA,TESLA INC,252.48000,-0.051291,15
93436,20180403,TSLA,TESLA INC,267.53000,0.059609,15
93436,20180404,TSLA,TESLA INC,286.94000,0.072553,15
93436,20180405,TSLA,TESLA INC,305.72000,0.065449,15
93436,20180406,TSLA,TESLA INC,299.29999,-0.021000,15
93436,20180409,TSLA,TESLA INC,289.66000,-0.032208,15
93436,20180410,TSLA,TESLA INC,304.70001,0.051923,15
93436,20180411,TSLA,TESLA INC,300.92999,-0.012373,15
93436,20180412,TSLA,TESLA INC,294.07999,-0.022763,15
93436,20180413,TSLA,TESLA INC,300.34000,0.021287,15
93436,20180416,TSLA,TESLA INC,291.20999,-0.030399,15
93436,20180417,TSLA,TESLA INC,287.69000,-0.012087,15
93436,20180418,TSLA,TESLA INC,293.35001,0.019674,15
93436,20180419,TSLA,TESLA INC,300.07999,0.022942,15
93436,20180420,TSLA,TESLA INC,290.23999,-0.032791,15
93436,20180423,TSLA,TESLA INC,283.37000,-0.023670,15
93436,20180424,TSLA,TESLA INC,283.45999,0.000318,15
93436,20180425,TSLA,TESLA INC,280.69000,-0.009772,15
93436,20180426,TSLA,TESLA INC,285.48001,0.017065,15
93436,20180427,TSLA,TESLA INC,294.07501,0.030107,15
93436,20180430,TSLA,TESLA INC,293.89999,-0.000595,15
93436,20180501,TSLA,TESLA INC,299.92001,0.020483,15
93436,20180502,TSLA,TESLA INC,301.14999,0.004101,15
93436,20180503,TSLA,TESLA INC,284.45001,-0.055454,15
93436,20180504,TSLA,TESLA INC,294.09000,0.033890,15
93436,20180507,TSLA,TESLA INC,302.76999,0.029515,15
93436,20180508,TSLA,TESLA INC,301.97000,-0.002642,15
93436,20180509,TSLA,TESLA INC,306.85001,0.016161,15
93436,20180510,TSLA,TESLA INC,305.01999,-0.005964,15
93436,20180511,TSLA,TESLA INC,301.06000,-0.012983,15
93436,20180514,TSLA,TESLA INC,291.97000,-0.030193,15
93436,20180515,TSLA,TESLA INC,284.17999,-0.026681,15
93436,20180516,TSLA,TESLA INC,286.48001,0.008094,15
93436,20180517,TSLA,TESLA INC,284.54001,-0.006772,15
93436,20180518,TSLA,TESLA INC,276.82001,-0.027132,15
93436,20180521,TSLA,TESLA INC,284.48999,0.027707,15
93436,20180522,TSLA,TESLA INC,275.01001,-0.033323,15
93436,20180523,TSLA,TESLA INC,279.07001,0.014763,15
93436,20180524,TSLA,TESLA INC,277.85001,-0.004372,15
93436,20180525,TSLA,TESLA INC,278.85001,0.003599,15
93436,20180529,TSLA,TESLA INC,283.76001,0.017608,15
93436,20180530,TSLA,TESLA INC,291.72000,0.028052,15
93436,20180531,TSLA,TESLA INC,284.73001,-0.023961,15
93436,20180601,TSLA,TESLA INC,291.82001,0.024901,15
93436,20180604,TSLA,TESLA INC,296.73999,0.016860,15
93436,20180605,TSLA,TESLA INC,291.13000,-0.018905,15
93436,20180606,TSLA,TESLA INC,319.50000,0.097448,15
93436,20180607,TSLA,TESLA INC,316.09000,-0.010673,15
93436,20180608,TSLA,TESLA INC,317.66000,0.004967,15
93436,20180611,TSLA,TESLA INC,332.10001,0.045457,15
93436,20180612,TSLA,TESLA INC,342.76999,0.032129,15
93436,20180613,TSLA,TESLA INC,344.78000,0.005864,15
93436,20180614,TSLA,TESLA INC,357.72000,0.037531,15
93436,20180615,TSLA,TESLA INC,358.17001,0.001258,15
93436,20180618,TSLA,TESLA INC,370.82999,0.035346,15
93436,20180619,TSLA,TESLA INC,352.54999,-0.049295,15
93436,20180620,TSLA,TESLA INC,362.22000,0.027429,15
93436,20180621,TSLA,TESLA INC,347.51001,-0.040611,15
93436,20180622,TSLA,TESLA INC,333.63000,-0.039941,15
93436,20180625,TSLA,TESLA INC,333.01001,-0.001858,15
93436,20180626,TSLA,TESLA INC,342.00000,0.026996,15
93436,20180627,TSLA,TESLA INC,344.50000,0.007310,15
93436,20180628,TSLA,TESLA INC,349.92999,0.015762,15
93436,20180629,TSLA,TESLA INC,342.95001,-0.019947,15
93436,20180702,TSLA,TESLA INC,335.07001,-0.022977,15
93436,20180703,TSLA,TESLA INC,310.85999,-0.072254,15
93436,20180705,TSLA,TESLA INC,309.16000,-0.005469,15
93436,20180706,TSLA,TESLA INC,308.89999,-0.000841,15
93436,20180709,TSLA,TESLA INC,318.51001,0.031110,15
93436,20180710,TSLA,TESLA INC,322.47000,0.012433,15
93436,20180711,TSLA,TESLA INC,318.95999,-0.010885,15
93436,20180712,TSLA,TESLA INC,316.70999,-0.007054,15
93436,20180713,TSLA,TESLA INC,318.87000,0.006820,15
93436,20180716,TSLA,TESLA INC,310.10001,-0.027503,15
93436,20180717,TSLA,TESLA INC,322.69000,0.040600,15
93436,20180718,TSLA,TESLA INC,323.85001,0.003595,15
93436,20180719,TSLA,TESLA INC,320.23001,-0.011178,15
93436,20180720,TSLA,TESLA INC,313.57999,-0.020766,15
93436,20180723,TSLA,TESLA INC,303.20001,-0.033102,15
93436,20180724,TSLA,TESLA INC,297.42999,-0.019030,15
93436,20180725,TSLA,TESLA INC,308.73999,0.038026,15
93436,20180726,TSLA,TESLA INC,306.64999,-0.006769,15
93436,20180727,TSLA,TESLA INC,297.17999,-0.030882,15
93436,20180730,TSLA,TESLA INC,290.17001,-0.023588,15
93436,20180731,TSLA,TESLA INC,298.14001,0.027467,15
93436,20180801,TSLA,TESLA INC,300.84000,0.009056,15
93436,20180802,TSLA,TESLA INC,349.54001,0.161880,15
93436,20180803,TSLA,TESLA INC,348.17001,-0.003919,15
93436,20180806,TSLA,TESLA INC,341.98999,-0.017750,15
93436,20180807,TSLA,TESLA INC,379.57001,0.109886,15
93436,20180808,TSLA,TESLA INC,370.34000,-0.024317,15
93436,20180809,TSLA,TESLA INC,352.45001,-0.048307,15
93436,20180810,TSLA,TESLA INC,355.48999,0.008625,15
93436,20180813,TSLA,TESLA INC,356.41000,0.002588,15
93436,20180814,TSLA,TESLA INC,347.64001,-0.024606,15
93436,20180815,TSLA,TESLA INC,338.69000,-0.025745,15
93436,20180816,TSLA,TESLA INC,335.45001,-0.009566,15
93436,20180817,TSLA,TESLA INC,305.50000,-0.089283,15
93436,20180820,TSLA,TESLA INC,308.44000,0.009624,15
93436,20180821,TSLA,TESLA INC,321.89999,0.043639,15
93436,20180822,TSLA,TESLA INC,321.64001,-0.000808,15
93436,20180823,TSLA,TESLA INC,320.10001,-0.004788,15
93436,20180824,TSLA,TESLA INC,322.82001,0.008497,15
93436,20180827,TSLA,TESLA INC,319.26999,-0.010997,15
93436,20180828,TSLA,TESLA INC,311.85999,-0.023209,15
93436,20180829,TSLA,TESLA INC,305.01001,-0.021965,15
93436,20180830,TSLA,TESLA INC,303.14999,-0.006098,15
93436,20180831,TSLA,TESLA INC,301.66000,-0.004915,15
93436,20180904,TSLA,TESLA INC,288.95001,-0.042133,15
93436,20180905,TSLA,TESLA INC,280.73999,-0.028413,15
93436,20180906,TSLA,TESLA INC,280.95001,0.000748,15
93436,20180907,TSLA,TESLA INC,263.23999,-0.063036,15
93436,20180910,TSLA,TESLA INC,285.50000,0.084562,15
93436,20180911,TSLA,TESLA INC,279.44000,-0.021226,15
93436,20180912,TSLA,TESLA INC,290.54001,0.039722,15
93436,20180913,TSLA,TESLA INC,289.45999,-0.003717,15
93436,20180914,TSLA,TESLA INC,295.20001,0.019830,15
93436,20180917,TSLA,TESLA INC,294.84000,-0.001220,15
93436,20180918,TSLA,TESLA INC,284.95999,-0.033510,15
93436,20180919,TSLA,TESLA INC,299.01999,0.049340,15
93436,20180920,TSLA,TESLA INC,298.32999,-0.002308,15
93436,20180921,TSLA,TESLA INC,299.10001,0.002581,15
93436,20180924,TSLA,TESLA INC,299.67999,0.001939,15
93436,20180925,TSLA,TESLA INC,300.98999,0.004371,15
93436,20180926,TSLA,TESLA INC,309.57999,0.028539,15
93436,20180927,TSLA,TESLA INC,307.51999,-0.006654,15
93436,20180928,TSLA,TESLA INC,264.76999,-0.139015,15
